case_type,sample_id,user_history_truncated,candidate_pool,target_item_id,predicted_ranked_item_ids,target_rank,NDCG,MRR,parse_success,failure_reason,raw_output_truncated
parse_failure,beauty_test_AEGKJTQWHGBIOTO34OB3GKIGCN7A_listwise,"[{""item_id"": ""B076DBLG1K"", ""title"": ""Natural Solution Himalayan Pink Salt Body Scrub with Organic Marula Essential Oil, Moisturizes and Nourishes Face & Skin - 12.3 Oz"", ""text"": ""Title: Natural Solution Himalayan Pink Salt Body Scrub with Organic Marula Essential Oil, Moisturizes and Nourishes Face & Skin - 12.3 Oz Description: Natural Solution Organic Marula Oil Body Scrub Exfoliate and nourish your skin with this luxurious Natural Solution body scrub made with organic marula oil. Marula oil is","[""B07YG4PRTN"", ""B07R3BMYBG"", ""B08BZ1RHPS"", ""B095CG2ZV1"", ""B097YYB2GV"", ""B08DNZJ7P2""]",B095CG2ZV1,[],4,0.43067655807339306,0.25,False,non_json, drip. Then apply your makeup product to the sponge and blend it on your face. This makeup sponge is perfect for your daily makeup routine. It is also perfect for your makeup tutorials. It is also perfect for your makeup gifts. It is also perfect for your makeup collection. It is also perfect for your makeup routine. It is also perfect for your makeup application. It is also perfect for your makeup blending. It is also perfect for your makeup application. It is also perfect for your makeup blend
parse_failure,beauty_test_AEH7RAIDBU7QALXTMWAA73PTL4JA_listwise,"[{""item_id"": ""B085NYYLQ8"", ""title"": ""Caudalie Favorites Set"", ""text"": ""Title: Caudalie Favorites Set"", ""text_missing"": false, ""text_fallback_used"": false, ""text_source"": ""metadata""}, {""item_id"": ""B083BGJ4P9"", ""title"": ""Travel Friendly Face Cleanser, Quick Cleansing Dry Tissue 20 Packs - Dry Facial Wipes Makeup Remover Travel Size, Exfoliating Wipes For Face"", ""text"": ""Title: Travel Friendly Face Cleanser, Quick Cleansing Dry Tissue 20 Packs - Dry Facial Wipes Makeup Remover Travel Size, Exfoliat","[""B08C73ZHQG"", ""B08NC4378M"", ""B09QT8SLJB"", ""B07S9GZZ6H"", ""B08DXLRTSB"", ""B01DD1NOZU""]",B09QT8SLJB,[],3,0.5,0.3333333333333333,False,non_json,"BER + ALOE Body Wash 2 Pack- Refreshing, vegan formula, hypoallergenic, dermatologist tested, pH balanced- 2 Pack of 24.5 oz Bottles"",""text_missing"":false,""text_fallback_used"":false,""text_source"":""metadata""},{""item_id"":""B08X6YJ6QW"",""title"":""Bath Body Brush with Super Comfy Bristles for Universal Skin,Long Bamboo Handle Gentle Exfoliation Improve Skin's Health and Beauty Wet or Dry Brushing Back Scrubber for Shower"",""text"":""Title: Bath Body Brush with Super Comfy Bristles"
parse_failure,beauty_test_AEHGY7TZA4IMOXXBGPTZC7UPM6UQ_listwise,"[{""item_id"": ""B07TLMZL3T"", ""title"": ""Segbeauty empty bottle 290"", ""text"": ""Title: Segbeauty empty bottle 290"", ""text_missing"": false, ""text_fallback_used"": false, ""text_source"": ""metadata""}, {""item_id"": ""B07P88S8SV"", ""title"": ""MISS SPA Head to Toe Body and Facial Mask Set, Brighten Under-Eye, Deep Therapy Lip Mask, Moisturizing Foot Booties, Anti-Aging, Anti-Wrinkle, Skin Care for Women, 3-Pack"", ""text"": ""Title: MISS SPA Head to Toe Body and Facial Mask Set, Brighten Under-Eye, Deep Therapy Lip ","[""B09L33VJCL"", ""B086XH7BWW"", ""B09GVHT2D3"", ""B0BGSZJC51"", ""B09B8RZKBJ"", ""B08H4F6DRD""]",B09B8RZKBJ,[],5,0.38685280723454163,0.2,False,non_json,"actus Bloom & Chaparral Scented Biodegradable Face & Body Wipes | 20ct Individually Wrapped Towelettes | Natural Plant-Based Cleansing Cloths | PH Balanced | 100% Recyclable & Compostable"",""text"":""Title: beplain Cactus Bloom & Chaparral Scented Biodegradable Face & Body Wipes | 20ct Individually Wrapped Towelettes | Natural Plant-Based Cleansing Cloths | PH Balanced | 100% Recyclable & Compostable"",""candidate_text_missing"":false,""candidate_text_fallback_used"":false"
parse_failure,beauty_test_AEHTPCFFRZYADDJ6LUHMWN5R2PRA_listwise,"[{""item_id"": ""B09ZPCDGDR"", ""title"": ""Travel Bottles for Toiletries - Autdor 3OZ Travel Size Toiletries Set TSA Approved Travel Containers BPA Free LeakProof Refillable Liquid Travel Accessories for Shampoo Conditioner and Lotion"", ""text"": ""Title: Travel Bottles for Toiletries - Autdor 3OZ Travel Size Toiletries Set TSA Approved Travel Containers BPA Free LeakProof Refillable Liquid Travel Accessories for Shampoo Conditioner and Lotion"", ""text_missing"": false, ""text_fallback_used"": false, ""text_s","[""B0B6DPNJHQ"", ""B07YS9W97B"", ""B08HXQ3T9K"", ""B0B1M8SBML"", ""B09G3KBK7Y"", ""B081D87QCJ""]",B0B6DPNJHQ,[],1,1.0,1.0,False,non_json,"false,""candidate_text_source"":""metadata""},{""candidate_item_id"":""B0B18CG44R"",""title"":""TINAZANA Vegan Bakuchiol Comforting Cream For Replenish and Soothe Senitive Dry Skin, Skin Care, Highly Moisturizing Recovery Cream, 100% Vegan Formula, Bacuchiol, Share Butter, Colorless, Fragrance-free 2.7Oz (80ml)"",""text"":""Title: TINAZANA Vegan Bakuchiol Comforting Cream For Replenish and Soothe Senitive Dry Skin, Skin Care, Highly Moisturizing Recovery Cream,"
parse_failure,beauty_test_AEHWKRPNWNMOAJSMO2F6O7RFRTNA_listwise,"[{""item_id"": ""B08BY9P4HR"", ""title"": ""BFWood"", ""text"": ""Title: BFWood"", ""text_missing"": false, ""text_fallback_used"": false, ""text_source"": ""metadata""}, {""item_id"": ""B088ZVSLYP"", ""title"": ""Bath Pillow for Bathtub, Spa Pillows for Neck Head Shoulders Back Support, Thick Bath Tub Cushion with 6 Suction Cups Men Women Breathable Comfort 4D Air Mesh Quick Dry Headrest Bath Accessories"", ""text"": ""Title: Bath Pillow for Bathtub, Spa Pillows for Neck Head Shoulders Back Support, Thick Bath Tub Cushion wi","[""B09ZP8TK87"", ""B07YB1CMFT"", ""B09BKK8G76"", ""B09TTC9Q9W"", ""B08C73ZHQG"", ""B07SW6H672""]",B09TTC9Q9W,[],4,0.43067655807339306,0.25,False,non_json,man’s Silk Tie - 100% Silk Tie - 5.5” Width - 58” Length - 100% Silk - 100% Handmade - 100% Silk Tie - 100% Silk Tie - 100% Silk Tie - 100% Silk Tie - 100% Silk Tie - 100% Silk Tie - 100% Silk Tie - 100% Silk Tie - 100% Silk Tie - 100% Silk Tie - 100% Silk Tie
parse_failure,beauty_test_AEJU3Z6HDAERETMYI2CXBQVPPDFA_listwise,"[{""item_id"": ""B08CL46XNM"", ""title"": ""Follain Mattifying Moisturizer: Oil Control | Hydrating, Daily Facial Lotion, Oil-Free, Smooth Fine Lines, Supports Anti-Aging, Oil Control, Combination to Oily Skin, Peptide Complex, Cruelty Free, 1.7 fl oz"", ""text"": ""Title: Follain Mattifying Moisturizer: Oil Control | Hydrating, Daily Facial Lotion, Oil-Free, Smooth Fine Lines, Supports Anti-Aging, Oil Control, Combination to Oily Skin, Peptide Complex, Cruelty Free, 1.7 fl oz"", ""text_missing"": false, ""tex","[""B08XJTL1D1"", ""B08GYJY8F2"", ""B0BBG78CPP"", ""B08FF6LQ3G"", ""B09VKYY8YS"", ""B085MCMZLX""]",B09VKYY8YS,[],5,0.38685280723454163,0.2,False,non_json," Body Oil - 8 oz"",""text"":""Title: Little Moon Essentials Tropical Bath & Body Oil - 8 oz"",""text_missing"":false,""text_fallback_used"":false,""text_source"":""metadata""},{""item_id"":""B08J7R5HHX"",""title"":""BEPHOLAN Natural Eyelash Growth Serum and Brow Enhancer to Grow Thicker, Longer Lashes for Long, Luscious Lashes and Eyebrows|15ML"",""text"":""Title: BEPHOLAN Natural Eyelash Growth Serum and Brow Enhancer to Grow Thicker, Longer Lashes for Long, Luscious"
parse_failure,beauty_test_AEMP3A7IKW37CMWFXNKXWW6HGJHA_1_listwise,"[{""item_id"": ""B08C24Q6LB"", ""title"": ""JDO Eyelash Curler and 4D Silk Fiber Lash Mascara Value Set-Lash Curler with Refill Pads for No Pinching or Pulling, Mascara Natural Thickening- Long Lasting Waterproof & Smudge-Proof"", ""text"": ""Title: JDO Eyelash Curler and 4D Silk Fiber Lash Mascara Value Set-Lash Curler with Refill Pads for No Pinching or Pulling, Mascara Natural Thickening- Long Lasting Waterproof & Smudge-Proof"", ""text_missing"": false, ""text_fallback_used"": false, ""text_source"": ""metadat","[""B097TGX1J6"", ""B0B593BBTH"", ""B0B8F6MWFJ"", ""B07WRF6KMW"", ""B0B9C3C8SS"", ""B09KX5N1DR""]",B0B9C3C8SS,[],5,0.38685280723454163,0.2,True,missing_ranked_item_ids,"_used"":false,""text_source"":""metadata""},{""item_id"":""B0888CX245"",""title"":""STYLEAGAL Portable Electric Nail Drill, Manicure Pedicure Drill Kit Professional nail starter kit for beginners acrylic with drill（2020 Upgraded）"",""text"":""Title: STYLEAGAL Portable Electric Nail Drill, Manicure Pedicure Drill Kit Professional nail starter kit for beginners acrylic with drill（2020 Upgraded）"",""text_missing"":false,""text_fallback_used"":false,""text_source"":""metadata""},{""item_id"":""B088TYPM71"",""title"":""Unt"
parse_failure,beauty_test_AEODUUL6REW3PW2ZGFREKGWBYUZA_listwise,"[{""item_id"": ""B0837K9W6P"", ""title"": ""9 Pack Headbands Set -Messen Fashion Velvet Wide Hairband with Pearl Knitted Floral Fabric Cute Elegant Vintage Cross Knot Turban Elastic Hair Hoop Headwrap for Women Girls Hair Accessories"", ""text"": ""Title: 9 Pack Headbands Set -Messen Fashion Velvet Wide Hairband with Pearl Knitted Floral Fabric Cute Elegant Vintage Cross Knot Turban Elastic Hair Hoop Headwrap for Women Girls Hair Accessories"", ""text_missing"": false, ""text_fallback_used"": false, ""text_sourc","[""B083M985Q5"", ""B01M24DUXH"", ""B096G6722H"", ""B07SDQNK1R"", ""B07KXM94BT"", ""B08HCMNLKD""]",B08HCMNLKD,[],6,0.3562071871080222,0.16666666666666666,True,missing_ranked_item_ids," Beginner Friendly…"",""text_missing"":false,""text_fallback_used"":false,""text_source"":""metadata""},{""item_id"":""B088GZ8YJW"",""title"":""Leuxe Facial Cleansing Brush, IPX6 Waterproof Rotating Face Brush for Deep Cleansing, 3 Modes and Smart Timer"",""text"":""Title: Leuxe Facial Cleansing Brush, IPX6 Waterproof Rotating Face Brush for Deep Cleansing, 3 Modes and Smart Timer"",""text_missing"":false,""text_fallback_used"":false,""text_source"":""metadata""},{""item_id"":""B088GZ8YJW"",""title"":"""
parse_failure,beauty_test_AEOJWMWHWXTDHZ2X6TLFNHCOEH4Q_listwise,"[{""item_id"": ""B08W4WQMNM"", ""title"": ""senvenski Gel Nail Polish Top and Base Coat Shine Mirror Eggshell Fur Matte Crystal Cat Eye Effect No Wipe Art Set Soak Off UV LED Lacquer Clear Resin Home Salon Use 6pcs (TB6-001)"", ""text"": ""Title: senvenski Gel Nail Polish Top and Base Coat Shine Mirror Eggshell Fur Matte Crystal Cat Eye Effect No Wipe Art Set Soak Off UV LED Lacquer Clear Resin Home Salon Use 6pcs (TB6-001)"", ""text_missing"": false, ""text_fallback_used"": false, ""text_source"": ""metadata""}, {","[""B08LPS9QXQ"", ""B084ZHP45Y"", ""B08XJWLLKQ"", ""B08MT8L5ZL"", ""B08NJ5BTWG"", ""B08R3KHG94""]",B08MT8L5ZL,[],4,0.43067655807339306,0.25,False,non_json," Fingernail & Toenail Gel Based Polishes – Portable Nail Curing Light with 36pcs LEDs, 4 Timer Settings & Smart Sensor (White) Description: UV LED Nail Lamp Mercase,72W Gel uv light for Fingernail & Toenail Gel Based Polishes – Portable Nail Curing Light with 36pcs LEDs, 4 Timer Settings & Smart Sensor (White) Description: UV LED Nail Lamp Mercase,72W Gel uv light for Fingernail & Toenail Gel Based Polishes – Portable Nail Curing Light with 36pcs LEDs, "
parse_failure,beauty_test_AEOK4TQIKGO23SJKZ6PW4FETNNDA_1_listwise,"[{""item_id"": ""B0832Z7KFJ"", ""title"": ""Flyaway Hair Finishing Stick Bangs Fixing Gel Small Broken Hair Styling Wax, Moisturizing Refreshing and Non-Greasy,15ml"", ""text"": ""Title: Flyaway Hair Finishing Stick Bangs Fixing Gel Small Broken Hair Styling Wax, Moisturizing Refreshing and Non-Greasy,15ml"", ""text_missing"": false, ""text_fallback_used"": false, ""text_source"": ""metadata""}, {""item_id"": ""B0837K9W6P"", ""title"": ""9 Pack Headbands Set -Messen Fashion Velvet Wide Hairband with Pearl Knitted Floral F","[""B0B6QJLY2H"", ""B08P5579KC"", ""B08J7R5HHX"", ""B09K77RBHB"", ""B09SH1FD9S"", ""B07Q9516Z2""]",B08P5579KC,[],2,0.6309297535714575,0.5,False,non_json,"32Z7KFJ"",""title"":""Flyaway Hair Finishing Stick Bangs Fixing Gel Small Broken Hair Styling Wax, Moisturizing Refreshing and Non-Greasy,15ml"",""text"":""Title: Flyaway Hair Finishing Stick Bangs Fixing Gel Small Broken Hair Styling Wax, Moisturizing Refreshing and Non-Greasy,15ml"",""text_missing"":false,""text_fallback_used"":false,""text_source"":""metadata""},{""item_id"":""B0837K9W6P"",""title"":""9 Pack Headbands Set -Messen Fashion Velvet Wide Hairband with Pearl Kn"
parse_failure,beauty_test_AEPEDW5FBBJ2XYR2BIJAKUPHCMHA_listwise,"[{""item_id"": ""B07S9H98QF"", ""title"": ""Mountain Falls Nourishing Nail Polish Remover for Natural Nails, with Vitamin E and Panthenol, 6 Fluid Ounce"", ""text"": ""Title: Mountain Falls Nourishing Nail Polish Remover for Natural Nails, with Vitamin E and Panthenol, 6 Fluid Ounce Description: Don't wait for your next spa day to treat yourself. Mountain Falls Nourishing Nail Polish Remover has been carefully formulated to quickly and gently care for your nails. The salon quality formula softens cuticles ","[""B08QYW2FJ2"", ""B0B61LGP7B"", ""B08BRS98SF"", ""B08PQ6YXSH"", ""B08689TKXQ"", ""B07NVTT4JS""]",B0B61LGP7B,[],2,0.6309297535714575,0.5,False,non_json," for Women, Men, Kids, and Pets - 100% Cotton Microfiber - 20x20 inch"",""text"":""Title: MOGALIXE AZO-Free Turban Twist - Rapid Drying Microfiber Hair Towel Wrap for Women, Men, Kids, and Pets - 100% Cotton Microfiber - 20x20 inch"",""candidate_text_missing"":false,""candidate_text_fallback_used"":false,""candidate_text_source"":""metadata""},{""candidate_item_id"":""B08QZ6YJ6G"",""title"":""Bamboo Hair Clips Hair Clips for Women Hair Clips for"
